tensor,expert,source,target,saved_mb,snr_db,freq,class,quality_risk,crush_score
blk.17.ffn_up_exps.weight,3,IQ3_S,Q2_K,0.106,77.33,1,COLD,0.02283,4.643169
blk.21.ffn_gate_exps.weight,133,IQ3_S,Q2_K,0.106,77.33,1,COLD,0.02283,4.643169
blk.23.ffn_up_exps.weight,165,IQ3_S,Q2_K,0.106,77.33,1,COLD,0.02283,4.643169
blk.26.ffn_gate_exps.weight,82,IQ3_S,Q2_K,0.106,77.33,1,COLD,0.02283,4.643169
blk.28.ffn_gate_exps.weight,9,IQ3_S,Q2_K,0.106,77.33,1,COLD,0.02283,4.643169
blk.35.ffn_up_exps.weight,232,IQ3_S,Q2_K,0.106,77.33,1,COLD,0.02283,4.643169
blk.39.ffn_up_exps.weight,111,IQ3_S,Q2_K,0.106,77.33,1,COLD,0.02283,4.643169
blk.39.ffn_up_exps.weight,223,IQ3_S,Q2_K,0.106,77.33,1,COLD,0.02283,4.643169
blk.35.ffn_gate_exps.weight,199,IQ3_S,Q2_K,0.106,77.16,0,COLD,0.02284,4.641599
blk.39.ffn_gate_exps.weight,133,IQ3_S,Q2_K,0.106,77.16,0,COLD,0.02284,4.641599
blk.39.ffn_gate_exps.weight,191,IQ3_S,Q2_K,0.106,77.16,0,COLD,0.02284,4.641599
blk.9.ffn_gate_exps.weight,174,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.15.ffn_gate_exps.weight,253,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.17.ffn_gate_exps.weight,77,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.28.ffn_gate_exps.weight,206,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.28.ffn_up_exps.weight,206,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.29.ffn_up_exps.weight,3,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.30.ffn_up_exps.weight,252,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.37.ffn_gate_exps.weight,189,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.39.ffn_gate_exps.weight,102,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.39.ffn_up_exps.weight,109,IQ3_S,Q2_K,0.106,77.32,1,COLD,0.02284,4.641122
blk.28.ffn_gate_exps.weight,180,IQ3_S,Q2_K,0.106,77.15,0,COLD,0.02285,4.639568
blk.10.ffn_up_exps.weight,18,IQ3_S,Q2_K,0.106,77.31,1,COLD,0.02285,4.639076
blk.10.ffn_up_exps.weight,157,IQ3_S,Q2_K,0.106,77.31,1,COLD,0.02285,4.639076
blk.14.ffn_gate_exps.weight,45,IQ3_S,Q2_K,0.106,77.31,1,COLD,0.02285,4.639076
blk.14.ffn_gate_exps.weight,95,IQ3_S,Q2_K,0.106,77.31,1,COLD,0.02285,4.639076
blk.18.ffn_gate_exps.weight,200,IQ3_S,Q2_K,0.106,77.31,1,COLD,0.02285,4.639076
blk.26.ffn_gate_exps.weight,89,IQ3_S,Q2_K,0.106,77.31,1,COLD,0.02285,4.639076
blk.37.ffn_gate_exps.weight,232,IQ3_S,Q2_K,0.106,77.14,0,COLD,0.02286,4.637538
blk.38.ffn_gate_exps.weight,82,IQ3_S,Q2_K,0.106,77.14,0,COLD,0.02286,4.637538
blk.38.ffn_gate_exps.weight,96,IQ3_S,Q2_K,0.106,77.14,0,COLD,0.02286,4.637538
blk.39.ffn_gate_exps.weight,24,IQ3_S,Q2_K,0.106,77.14,0,COLD,0.02286,4.637538
blk.20.ffn_gate_exps.weight,10,IQ3_S,Q2_K,0.106,77.3,1,COLD,0.02286,4.637033
blk.29.ffn_gate_exps.weight,3,IQ3_S,Q2_K,0.106,77.3,1,COLD,0.02286,4.637033
blk.37.ffn_up_exps.weight,74,IQ3_S,Q2_K,0.106,77.3,1,COLD,0.02286,4.637033
blk.33.ffn_gate_exps.weight,155,IQ3_S,Q2_K,0.106,77.13,0,COLD,0.02287,4.63551
blk.34.ffn_gate_exps.weight,65,IQ3_S,Q2_K,0.106,77.13,0,COLD,0.02287,4.63551
blk.37.ffn_gate_exps.weight,252,IQ3_S,Q2_K,0.106,77.13,0,COLD,0.02287,4.63551
blk.10.ffn_gate_exps.weight,157,IQ3_S,Q2_K,0.106,77.29,1,COLD,0.02287,4.634991
blk.23.ffn_gate_exps.weight,165,IQ3_S,Q2_K,0.106,77.29,1,COLD,0.02287,4.634991
blk.30.ffn_up_exps.weight,57,IQ3_S,Q2_K,0.106,77.29,1,COLD,0.02287,4.634991
blk.33.ffn_up_exps.weight,193,IQ3_S,Q2_K,0.106,77.29,1,COLD,0.02287,4.634991
blk.36.ffn_up_exps.weight,191,IQ3_S,Q2_K,0.106,77.29,1,COLD,0.02287,4.634991
blk.38.ffn_up_exps.weight,77,IQ3_S,Q2_K,0.106,77.29,1,COLD,0.02287,4.634991
blk.39.ffn_up_exps.weight,123,IQ3_S,Q2_K,0.106,77.29,1,COLD,0.02287,4.634991
blk.35.ffn_gate_exps.weight,130,IQ3_S,Q2_K,0.106,77.12,0,COLD,0.02288,4.633484
blk.38.ffn_gate_exps.weight,112,IQ3_S,Q2_K,0.106,77.12,0,COLD,0.02288,4.633484
blk.10.ffn_gate_exps.weight,18,IQ3_S,Q2_K,0.106,77.28,1,COLD,0.02288,4.632951
blk.12.ffn_up_exps.weight,20,IQ3_S,Q2_K,0.106,77.28,1,COLD,0.02288,4.632951
blk.12.ffn_up_exps.weight,101,IQ3_S,Q2_K,0.106,77.28,1,COLD,0.02288,4.632951
blk.38.ffn_up_exps.weight,202,IQ3_S,Q2_K,0.106,77.28,1,COLD,0.02288,4.632951
blk.38.ffn_up_exps.weight,245,IQ3_S,Q2_K,0.106,77.28,1,COLD,0.02288,4.632951
blk.39.ffn_gate_exps.weight,223,IQ3_S,Q2_K,0.106,77.28,1,COLD,0.02288,4.632951
blk.33.ffn_gate_exps.weight,225,IQ3_S,Q2_K,0.106,77.11,0,COLD,0.02289,4.63146
blk.34.ffn_gate_exps.weight,184,IQ3_S,Q2_K,0.106,77.11,0,COLD,0.02289,4.63146
blk.37.ffn_gate_exps.weight,19,IQ3_S,Q2_K,0.106,77.11,0,COLD,0.02289,4.63146
blk.21.ffn_up_exps.weight,6,IQ3_S,Q2_K,0.106,77.27,1,COLD,0.02289,4.630913
blk.33.ffn_gate_exps.weight,193,IQ3_S,Q2_K,0.106,77.27,1,COLD,0.02289,4.630913
blk.36.ffn_up_exps.weight,232,IQ3_S,Q2_K,0.106,77.27,1,COLD,0.02289,4.630913
blk.39.ffn_gate_exps.weight,111,IQ3_S,Q2_K,0.106,77.27,1,COLD,0.02289,4.630913
blk.14.ffn_gate_exps.weight,144,IQ3_S,Q2_K,0.106,77.1,0,COLD,0.0229,4.629437
blk.36.ffn_gate_exps.weight,133,IQ3_S,Q2_K,0.106,77.1,0,COLD,0.0229,4.629437
blk.38.ffn_gate_exps.weight,49,IQ3_S,Q2_K,0.106,77.1,0,COLD,0.0229,4.629437
blk.12.ffn_gate_exps.weight,20,IQ3_S,Q2_K,0.106,77.26,1,COLD,0.0229,4.628876
blk.23.ffn_up_exps.weight,251,IQ3_S,Q2_K,0.106,77.26,1,COLD,0.0229,4.628876
blk.33.ffn_up_exps.weight,35,IQ3_S,Q2_K,0.106,77.26,1,COLD,0.0229,4.628876
blk.38.ffn_up_exps.weight,235,IQ3_S,Q2_K,0.106,77.26,1,COLD,0.0229,4.628876
blk.39.ffn_up_exps.weight,249,IQ3_S,Q2_K,0.106,77.26,1,COLD,0.0229,4.628876
blk.36.ffn_gate_exps.weight,230,IQ3_S,Q2_K,0.106,77.09,0,COLD,0.02291,4.627417
blk.34.ffn_up_exps.weight,114,IQ3_S,Q2_K,0.106,77.25,1,COLD,0.02291,4.626841
blk.34.ffn_up_exps.weight,120,IQ3_S,Q2_K,0.106,77.25,1,COLD,0.02291,4.626841
blk.34.ffn_up_exps.weight,165,IQ3_S,Q2_K,0.106,77.25,1,COLD,0.02291,4.626841
blk.37.ffn_up_exps.weight,51,IQ3_S,Q2_K,0.106,77.25,1,COLD,0.02291,4.626841
blk.0.ffn_down_exps.weight,245,Q3_K,Q2_K,0.106,77.08,0,COLD,0.02292,4.625398
blk.36.ffn_gate_exps.weight,85,IQ3_S,Q2_K,0.106,77.08,0,COLD,0.02292,4.625398
blk.36.ffn_gate_exps.weight,151,IQ3_S,Q2_K,0.106,77.08,0,COLD,0.02292,4.625398
blk.12.ffn_gate_exps.weight,101,IQ3_S,Q2_K,0.106,77.24,1,COLD,0.02292,4.624808
blk.30.ffn_gate_exps.weight,252,IQ3_S,Q2_K,0.106,77.24,1,COLD,0.02292,4.624808
blk.34.ffn_up_exps.weight,160,IQ3_S,Q2_K,0.106,77.24,1,COLD,0.02292,4.624808
blk.35.ffn_gate_exps.weight,232,IQ3_S,Q2_K,0.106,77.24,1,COLD,0.02292,4.624808
blk.37.ffn_up_exps.weight,18,IQ3_S,Q2_K,0.106,77.24,1,COLD,0.02292,4.624808
blk.39.ffn_gate_exps.weight,123,IQ3_S,Q2_K,0.106,77.24,1,COLD,0.02292,4.624808
blk.39.ffn_up_exps.weight,245,IQ3_S,Q2_K,0.106,77.24,1,COLD,0.02292,4.624808
blk.33.ffn_gate_exps.weight,113,IQ3_S,Q2_K,0.106,77.07,0,COLD,0.02293,4.623381
blk.33.ffn_gate_exps.weight,138,IQ3_S,Q2_K,0.106,77.07,0,COLD,0.02293,4.623381
blk.37.ffn_gate_exps.weight,179,IQ3_S,Q2_K,0.106,77.07,0,COLD,0.02293,4.623381
blk.38.ffn_gate_exps.weight,21,IQ3_S,Q2_K,0.106,77.07,0,COLD,0.02293,4.623381
blk.39.ffn_gate_exps.weight,234,IQ3_S,Q2_K,0.106,77.07,0,COLD,0.02293,4.623381
blk.21.ffn_gate_exps.weight,6,IQ3_S,Q2_K,0.106,77.23,1,COLD,0.02293,4.622777
blk.36.ffn_up_exps.weight,109,IQ3_S,Q2_K,0.106,77.23,1,COLD,0.02293,4.622777
blk.38.ffn_up_exps.weight,16,IQ3_S,Q2_K,0.106,77.23,1,COLD,0.02293,4.622777
blk.39.ffn_up_exps.weight,18,IQ3_S,Q2_K,0.106,77.23,1,COLD,0.02293,4.622777
blk.39.ffn_up_exps.weight,118,IQ3_S,Q2_K,0.106,77.23,1,COLD,0.02293,4.622777
blk.36.ffn_gate_exps.weight,101,IQ3_S,Q2_K,0.106,77.06,0,COLD,0.02294,4.621365
blk.23.ffn_gate_exps.weight,251,IQ3_S,Q2_K,0.106,77.22,1,COLD,0.02294,4.620748
blk.34.ffn_gate_exps.weight,114,IQ3_S,Q2_K,0.106,77.22,1,COLD,0.02294,4.620748
blk.36.ffn_gate_exps.weight,191,IQ3_S,Q2_K,0.106,77.22,1,COLD,0.02294,4.620748
blk.36.ffn_up_exps.weight,9,IQ3_S,Q2_K,0.106,77.22,1,COLD,0.02294,4.620748
blk.39.ffn_gate_exps.weight,109,IQ3_S,Q2_K,0.106,77.22,1,COLD,0.02294,4.620748
blk.8.ffn_up_exps.weight,255,IQ3_S,Q2_K,0.106,77.38,2,WARM,0.02294,4.620592
blk.12.ffn_up_exps.weight,64,IQ3_S,Q2_K,0.106,77.38,2,WARM,0.02294,4.620592
blk.38.ffn_gate_exps.weight,158,IQ3_S,Q2_K,0.106,77.05,0,COLD,0.02295,4.619352
blk.6.ffn_up_exps.weight,4,IQ3_S,Q2_K,0.106,77.37,2,WARM,0.02295,4.618551
blk.8.ffn_gate_exps.weight,255,IQ3_S,Q2_K,0.106,77.37,2,WARM,0.02295,4.618551
blk.8.ffn_up_exps.weight,72,IQ3_S,Q2_K,0.106,77.37,2,WARM,0.02295,4.618551
blk.20.ffn_up_exps.weight,81,IQ3_S,Q2_K,0.106,77.37,2,WARM,0.02295,4.618551
blk.32.ffn_gate_exps.weight,208,IQ3_S,Q2_K,0.106,77.04,0,COLD,0.02296,4.61734
blk.36.ffn_gate_exps.weight,64,IQ3_S,Q2_K,0.106,77.04,0,COLD,0.02296,4.61734
blk.36.ffn_gate_exps.weight,220,IQ3_S,Q2_K,0.106,77.04,0,COLD,0.02296,4.61734
blk.34.ffn_up_exps.weight,162,IQ3_S,Q2_K,0.106,77.2,1,COLD,0.02296,4.616695
blk.37.ffn_gate_exps.weight,18,IQ3_S,Q2_K,0.106,77.2,1,COLD,0.02296,4.616695
blk.6.ffn_gate_exps.weight,4,IQ3_S,Q2_K,0.106,77.36,2,WARM,0.02296,4.616511
blk.8.ffn_gate_exps.weight,72,IQ3_S,Q2_K,0.106,77.36,2,WARM,0.02296,4.616511
blk.8.ffn_gate_exps.weight,101,IQ3_S,Q2_K,0.106,77.36,2,WARM,0.02296,4.616511
blk.8.ffn_up_exps.weight,44,IQ3_S,Q2_K,0.106,77.36,2,WARM,0.02296,4.616511
blk.15.ffn_up_exps.weight,114,IQ3_S,Q2_K,0.106,77.36,2,WARM,0.02296,4.616511
blk.17.ffn_up_exps.weight,36,IQ3_S,Q2_K,0.106,77.36,2,WARM,0.02296,4.616511
blk.24.ffn_up_exps.weight,177,IQ3_S,Q2_K,0.106,77.36,2,WARM,0.02296,4.616511
blk.24.ffn_up_exps.weight,239,IQ3_S,Q2_K,0.106,77.36,2,WARM,0.02296,4.616511
blk.28.ffn_up_exps.weight,100,IQ3_S,Q2_K,0.106,77.36,2,WARM,0.02296,4.616511
blk.0.ffn_down_exps.weight,163,Q3_K,Q2_K,0.106,77.03,0,COLD,0.02297,4.615329
blk.32.ffn_gate_exps.weight,10,IQ3_S,Q2_K,0.106,77.03,0,COLD,0.02297,4.615329
blk.30.ffn_gate_exps.weight,57,IQ3_S,Q2_K,0.106,77.19,1,COLD,0.02297,4.614671
blk.6.ffn_gate_exps.weight,192,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.6.ffn_up_exps.weight,192,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.8.ffn_gate_exps.weight,44,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.8.ffn_up_exps.weight,101,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.11.ffn_up_exps.weight,166,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.12.ffn_gate_exps.weight,64,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.14.ffn_gate_exps.weight,221,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.14.ffn_up_exps.weight,149,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.15.ffn_gate_exps.weight,114,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.24.ffn_up_exps.weight,73,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.24.ffn_up_exps.weight,94,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.31.ffn_up_exps.weight,255,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.38.ffn_up_exps.weight,83,IQ3_S,Q2_K,0.106,77.35,2,WARM,0.02297,4.614472
blk.33.ffn_gate_exps.weight,109,IQ3_S,Q2_K,0.106,77.02,0,COLD,0.02298,4.613321
blk.34.ffn_gate_exps.weight,165,IQ3_S,Q2_K,0.106,77.18,1,COLD,0.02298,4.612649
blk.39.ffn_gate_exps.weight,118,IQ3_S,Q2_K,0.106,77.18,1,COLD,0.02298,4.612649
blk.7.ffn_up_exps.weight,95,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.9.ffn_gate_exps.weight,205,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.9.ffn_up_exps.weight,177,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.9.ffn_up_exps.weight,205,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.13.ffn_gate_exps.weight,96,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.13.ffn_up_exps.weight,96,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.14.ffn_gate_exps.weight,74,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.14.ffn_gate_exps.weight,149,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.14.ffn_up_exps.weight,74,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.14.ffn_up_exps.weight,221,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.15.ffn_up_exps.weight,129,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.17.ffn_up_exps.weight,163,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.18.ffn_up_exps.weight,242,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.19.ffn_up_exps.weight,155,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.20.ffn_gate_exps.weight,81,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.21.ffn_gate_exps.weight,91,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.21.ffn_up_exps.weight,91,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.21.ffn_up_exps.weight,141,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.24.ffn_gate_exps.weight,73,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.24.ffn_gate_exps.weight,239,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.26.ffn_gate_exps.weight,10,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.26.ffn_up_exps.weight,10,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.28.ffn_gate_exps.weight,100,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.29.ffn_up_exps.weight,175,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.36.ffn_up_exps.weight,80,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.37.ffn_gate_exps.weight,177,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.37.ffn_up_exps.weight,177,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.38.ffn_gate_exps.weight,83,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.39.ffn_up_exps.weight,59,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.39.ffn_up_exps.weight,64,IQ3_S,Q2_K,0.106,77.34,2,WARM,0.02298,4.612436
blk.33.ffn_gate_exps.weight,22,IQ3_S,Q2_K,0.106,77.01,0,COLD,0.02299,4.611314
blk.38.ffn_gate_exps.weight,218,IQ3_S,Q2_K,0.106,77.01,0,COLD,0.02299,4.611314
blk.33.ffn_gate_exps.weight,35,IQ3_S,Q2_K,0.106,77.17,1,COLD,0.02299,4.610628
blk.38.ffn_gate_exps.weight,245,IQ3_S,Q2_K,0.106,77.17,1,COLD,0.02299,4.610628
blk.6.ffn_up_exps.weight,44,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.10.ffn_gate_exps.weight,230,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.10.ffn_up_exps.weight,230,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.11.ffn_gate_exps.weight,166,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.15.ffn_gate_exps.weight,129,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.17.ffn_gate_exps.weight,36,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.17.ffn_gate_exps.weight,163,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.20.ffn_up_exps.weight,13,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.24.ffn_gate_exps.weight,177,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.27.ffn_up_exps.weight,22,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.29.ffn_gate_exps.weight,175,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.32.ffn_up_exps.weight,4,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.38.ffn_up_exps.weight,153,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.39.ffn_up_exps.weight,41,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.39.ffn_up_exps.weight,221,IQ3_S,Q2_K,0.106,77.33,2,WARM,0.02299,4.610401
blk.38.ffn_gate_exps.weight,65,IQ3_S,Q2_K,0.106,77.0,0,COLD,0.023,4.609309
blk.38.ffn_gate_exps.weight,16,IQ3_S,Q2_K,0.106,77.16,1,COLD,0.023,4.60861
blk.39.ffn_gate_exps.weight,18,IQ3_S,Q2_K,0.106,77.16,1,COLD,0.023,4.60861
blk.39.ffn_gate_exps.weight,249,IQ3_S,Q2_K,0.106,77.16,1,COLD,0.023,4.60861
blk.8.ffn_up_exps.weight,91,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.9.ffn_gate_exps.weight,177,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.16.ffn_gate_exps.weight,142,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.16.ffn_up_exps.weight,142,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.17.ffn_gate_exps.weight,83,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.17.ffn_up_exps.weight,83,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.18.ffn_gate_exps.weight,242,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.19.ffn_gate_exps.weight,155,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.30.ffn_up_exps.weight,98,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.31.ffn_gate_exps.weight,255,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.32.ffn_gate_exps.weight,4,IQ3_S,Q2_K,0.106,77.32,2,WARM,0.023,4.608369
blk.32.ffn_gate_exps.weight,97,IQ3_S,Q2_K,0.106,76.99,0,COLD,0.02301,4.607306
blk.36.ffn_gate_exps.weight,9,IQ3_S,Q2_K,0.106,77.15,1,COLD,0.02301,4.606593
blk.36.ffn_gate_exps.weight,232,IQ3_S,Q2_K,0.106,77.15,1,COLD,0.02301,4.606593
blk.37.ffn_gate_exps.weight,74,IQ3_S,Q2_K,0.106,77.15,1,COLD,0.02301,4.606593
blk.38.ffn_gate_exps.weight,202,IQ3_S,Q2_K,0.106,77.15,1,COLD,0.02301,4.606593
blk.39.ffn_gate_exps.weight,245,IQ3_S,Q2_K,0.106,77.15,1,COLD,0.02301,4.606593
blk.10.ffn_up_exps.weight,77,IQ3_S,Q2_K,0.106,77.31,2,WARM,0.02301,4.606338
blk.24.ffn_gate_exps.weight,94,IQ3_S,Q2_K,0.106,77.31,2,WARM,0.02301,4.606338
blk.27.ffn_gate_exps.weight,22,IQ3_S,Q2_K,0.106,77.31,2,WARM,0.02301,4.606338
blk.30.ffn_gate_exps.weight,226,IQ3_S,Q2_K,0.106,77.31,2,WARM,0.02301,4.606338
blk.30.ffn_up_exps.weight,226,IQ3_S,Q2_K,0.106,77.31,2,WARM,0.02301,4.606338
blk.16.ffn_gate_exps.weight,105,IQ3_S,Q2_K,0.106,76.98,0,COLD,0.02302,4.605305
blk.21.ffn_up_exps.weight,23,IQ3_S,Q2_K,0.106,77.14,1,COLD,0.02302,4.604577
blk.34.ffn_gate_exps.weight,120,IQ3_S,Q2_K,0.106,77.14,1,COLD,0.02302,4.604577
blk.6.ffn_gate_exps.weight,44,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.9.ffn_up_exps.weight,190,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.16.ffn_up_exps.weight,90,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.20.ffn_gate_exps.weight,13,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.28.ffn_gate_exps.weight,32,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.28.ffn_up_exps.weight,32,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.33.ffn_up_exps.weight,112,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.36.ffn_gate_exps.weight,80,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.36.ffn_up_exps.weight,162,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.39.ffn_gate_exps.weight,59,IQ3_S,Q2_K,0.106,77.3,2,WARM,0.02302,4.604308
blk.34.ffn_gate_exps.weight,162,IQ3_S,Q2_K,0.106,77.13,1,COLD,0.02303,4.602564
blk.16.ffn_gate_exps.weight,90,IQ3_S,Q2_K,0.106,77.29,2,WARM,0.02304,4.602281
blk.29.ffn_up_exps.weight,77,IQ3_S,Q2_K,0.106,77.29,2,WARM,0.02304,4.602281
blk.36.ffn_up_exps.weight,149,IQ3_S,Q2_K,0.106,77.29,2,WARM,0.02304,4.602281
blk.36.ffn_up_exps.weight,167,IQ3_S,Q2_K,0.106,77.29,2,WARM,0.02304,4.602281
blk.37.ffn_up_exps.weight,178,IQ3_S,Q2_K,0.106,77.29,2,WARM,0.02304,4.602281
blk.38.ffn_up_exps.weight,147,IQ3_S,Q2_K,0.106,77.29,2,WARM,0.02304,4.602281
blk.8.ffn_gate_exps.weight,91,IQ3_S,Q2_K,0.106,77.28,2,WARM,0.02305,4.600255
blk.9.ffn_up_exps.weight,115,IQ3_S,Q2_K,0.106,77.28,2,WARM,0.02305,4.600255
blk.16.ffn_up_exps.weight,193,IQ3_S,Q2_K,0.106,77.28,2,WARM,0.02305,4.600255
blk.32.ffn_gate_exps.weight,126,IQ3_S,Q2_K,0.106,77.28,2,WARM,0.02305,4.600255
blk.32.ffn_up_exps.weight,126,IQ3_S,Q2_K,0.106,77.28,2,WARM,0.02305,4.600255
blk.38.ffn_gate_exps.weight,227,IQ3_S,Q2_K,0.106,77.28,2,WARM,0.02305,4.600255
blk.38.ffn_up_exps.weight,227,IQ3_S,Q2_K,0.106,77.28,2,WARM,0.02305,4.600255
blk.37.ffn_gate_exps.weight,51,IQ3_S,Q2_K,0.106,77.11,1,COLD,0.02305,4.598543
blk.7.ffn_gate_exps.weight,95,IQ3_S,Q2_K,0.106,77.27,2,WARM,0.02306,4.598231
blk.21.ffn_gate_exps.weight,141,IQ3_S,Q2_K,0.106,77.27,2,WARM,0.02306,4.598231
blk.30.ffn_gate_exps.weight,98,IQ3_S,Q2_K,0.106,77.27,2,WARM,0.02306,4.598231
blk.33.ffn_gate_exps.weight,112,IQ3_S,Q2_K,0.106,77.27,2,WARM,0.02306,4.598231
blk.33.ffn_up_exps.weight,207,IQ3_S,Q2_K,0.106,77.27,2,WARM,0.02306,4.598231
